inside,The cat is inside the house.,dentro,O gato está dentro da casa.,[sound:1303_inside.mp3]
facility,The school has a great sports facility.,instalação,A escola tem uma ótima instalação esportiva.,[sound:1304_facility.mp3]
understanding,She has a good understanding of math.,compreensão,Ela tem uma boa compreensão de matemática.,[sound:1305_understanding.mp3]
average,The average score in the test was seven.,média,A média das notas na prova foi sete.,[sound:1306_average.mp3]
to emerge,A butterfly will emerge from the cocoon.,emergir,Uma borboleta vai emergir do casulo.,[sound:1307_to_emerge.mp3]
advantage,Being tall is an advantage in basketball.,vantagem,Ser alto é uma vantagem no basquete.,[sound:1308_advantage.mp3]
quick,The quick fox jumped over the fence.,rápido,A raposa rápida pulou sobre a cerca.,[sound:1309_quick.mp3]
light,The light in the room is very bright.,luz,A luz no quarto é muito brilhante.,[sound:1310_light.mp3]
leadership,She showed great leadership in the project.,liderança,Ela mostrou grande liderança no projeto.,[sound:1311_leadership.mp3]
to earn,You can earn money by helping at home.,ganhar,Você pode ganhar dinheiro ajudando em casa.,[sound:1312_to_earn.mp3]
pound,A pound is a unit of weight.,libra,Uma libra é uma unidade de peso.,[sound:1313_pound.mp3]
basis,We clean the house on a weekly basis.,base,Limpamos a casa com base semanal.,[sound:1314_basis.mp3]
bright,The bright star lit up the sky.,brilhante,A estrela brilhante iluminou o céu.,[sound:1315_bright.mp3]
to operate,Only adults can operate this machine.,operar,Apenas adultos podem operar esta máquina.,[sound:1316_to_operate.mp3]
guest,We have a guest staying with us tonight.,convidado,Temos um convidado ficando conosco esta noite.,[sound:1317_guest.mp3]
sample,The doctor took a small blood sample.,amostra,O médico coletou uma pequena amostra de sangue.,[sound:1318_sample.mp3]
to contribute,Everyone can contribute ideas to the project.,contribuir,Todos podem contribuir com ideias para o projeto.,[sound:1319_to_contribute.mp3]
tiny,The tiny ant carried a big crumb.,minúsculo,A formiga minúscula carregou uma grande migalha.,[sound:1320_tiny.mp3]
block,She lives on the next block.,quarteirão,Ela mora no próximo quarteirão.,[sound:1321_block.mp3]
protection,A helmet gives protection to your head.,proteção,Um capacete dá proteção à sua cabeça.,[sound:1322_protection.mp3]
to settle,Let's settle this with a friendly game.,resolver,Vamos resolver isso com um jogo amigável.,[sound:1323_to_settle.mp3]
to feed,She likes to feed the ducks at the park.,alimentar,Ela gosta de alimentar os patos no parque.,[sound:1324_to_feed.mp3]
to collect,I love to collect colorful stamps.,colecionar,Eu adoro colecionar selos coloridos.,[sound:1325_to_collect.mp3]
additional,We need one additional chair for the guest.,adicional,Precisamos de uma cadeira adicional para o convidado.,[sound:1326_additional.mp3]
while,She read a book while it rained outside.,enquanto,Ela leu um livro enquanto chovia lá fora.,[sound:1327_while.mp3]
highly,This book is highly recommended by teachers.,altamente,Este livro é altamente recomendado pelos professores.,[sound:1328_highly.mp3]
identity,Your name is part of your identity.,identidade,Seu nome é parte da sua identidade.,[sound:1329_identity.mp3]
title,She chose a great title for her story.,título,Ela escolheu um ótimo título para sua história.,[sound:1330_title.mp3]
mostly,The students are mostly happy at school.,principalmente,Os alunos são principalmente felizes na escola.,[sound:1331_mostly.mp3]
lesson,Today's lesson was about the solar system.,lição,A lição de hoje foi sobre o sistema solar.,[sound:1332_lesson.mp3]
faith,He had faith that his team would win.,fé,Ele tinha fé que seu time venceria.,[sound:1333_faith.mp3]
river,The children swam in the cool river.,rio,As crianças nadaram no rio fresco.,[sound:1334_river.mp3]
to promote,The school will promote healthy eating habits.,promover,A escola vai promover hábitos alimentares saudáveis.,[sound:1335_to_promote.mp3]
living,She enjoys living near the ocean.,viver,Ela gosta de viver perto do oceano.,[sound:1336_living.mp3]
present,She was present at every class this week.,presente,Ela esteve presente em todas as aulas esta semana.,[sound:1337_present.mp3]
to count,Can you count to one hundred?,contar,Você consegue contar até cem?,[sound:1338_to_count.mp3]
unless,You cannot play unless you finish your homework.,a menos que,Você não pode brincar a menos que termine seu dever.,[sound:1339_unless.mp3]
to marry,They plan to marry next summer.,casar,Eles planejam casar no próximo verão.,[sound:1340_to_marry.mp3]
tomorrow,We will go to the beach tomorrow.,amanhã,Nós vamos à praia amanhã.,[sound:1341_tomorrow.mp3]
technique,He learned a new painting technique at school.,técnica,Ele aprendeu uma nova técnica de pintura na escola.,[sound:1342_technique.mp3]
path,Follow the path through the forest.,caminho,Siga o caminho pela floresta.,[sound:1343_path.mp3]
ear,The rabbit has one long ear.,orelha,O coelho tem uma orelha comprida.,[sound:1344_ear.mp3]
shop,Mom went to the shop to buy bread.,loja,A mamãe foi à loja comprar pão.,[sound:1345_shop.mp3]
folk,My grandma loves to sing folk songs.,folclore,Minha avó adora cantar músicas folclóricas.,[sound:1346_folk.mp3]
to order,Can I order a cheese pizza please?,pedir,Posso pedir uma pizza de queijo por favor?,[sound:1347_to_order.mp3]
principle,Honesty is an important principle in life.,princípio,A honestidade é um princípio importante na vida.,[sound:1348_principle.mp3]
to survive,Some animals survive in very cold weather.,sobreviver,Alguns animais sobrevivem em climas muito frios.,[sound:1349_to_survive.mp3]
to lift,Can you lift this heavy box?,levantar,Você consegue levantar esta caixa pesada?,[sound:1350_to_lift.mp3]
border,The river marks the border between the countries.,fronteira,O rio marca a fronteira entre os países.,[sound:1351_border.mp3]
competition,She won the competition at school.,competição,Ela ganhou a competição na escola.,[sound:1352_competition.mp3]
to jump,I like to jump on the trampoline.,pular,Eu gosto de pular na cama elástica.,[sound:1353_to_jump.mp3]
to gather,We gather leaves in the park.,juntar,Nós juntamos folhas no parque.,[sound:1354_to_gather.mp3]
to limit,Please limit your time on the phone.,limitar,Por favor limite seu tempo no telefone.,[sound:1355_to_limit.mp3]
to fit,These shoes fit my feet well.,caber,Esses sapatos cabem bem nos meus pés.,[sound:1356_to_fit.mp3]
claim,He made a claim about the prize.,afirmação,Ele fez uma afirmação sobre o prêmio.,[sound:1357_claim.mp3]
to cry,The baby started to cry loudly.,chorar,O bebê começou a chorar alto.,[sound:1358_to_cry.mp3]
equipment,The sports equipment is in the gym.,equipamento,O equipamento esportivo está na academia.,[sound:1359_equipment.mp3]
worth,This book is worth reading.,valor,Este livro tem valor para ler.,[sound:1360_worth.mp3]
to associate,We associate summer with hot weather.,associar,Nós associamos o verão ao calor.,[sound:1361_to_associate.mp3]
critic,The critic wrote about the new film.,crítico,O crítico escreveu sobre o novo filme.,[sound:1362_critic.mp3]
warm,The soup is warm and delicious.,quente,A sopa está quente e deliciosa.,[sound:1363_warm.mp3]
aspect,One aspect of school is homework.,aspecto,Um aspecto da escola é a lição de casa.,[sound:1364_aspect.mp3]
to result,Hard work can result in good grades.,resultar,O trabalho duro pode resultar em boas notas.,[sound:1365_to_result.mp3]
to insist,She will insist on finishing her food.,insistir,Ela vai insistir em terminar sua comida.,[sound:1366_to_insist.mp3]
failure,Failure teaches us important lessons.,fracasso,O fracasso nos ensina lições importantes.,[sound:1367_failure.mp3]
annual,The annual school fair was very fun.,anual,A feira escolar anual foi muito divertida.,[sound:1368_annual.mp3]
French,She is learning to speak French.,francês,Ela está aprendendo a falar francês.,[sound:1369_french.mp3]
Christmas,We open gifts on Christmas morning.,Natal,Nós abrimos presentes na manhã de Natal.,[sound:1370_christmas.mp3]
comment,He made a kind comment about my drawing.,comentário,Ele fez um comentário gentil sobre meu desenho.,[sound:1371_comment.mp3]
responsible,She is responsible for feeding the dog.,responsável,Ela é responsável por alimentar o cachorro.,[sound:1372_responsible.mp3]
affair,The school party was a happy affair.,assunto,A festa da escola foi um assunto feliz.,[sound:1373_affair.mp3]
to approach,Do not approach the angry dog.,aproximar,Não se aproxime do cachorro bravo.,[sound:1374_to_approach.mp3]
until,Wait here until I come back.,até,Espere aqui até eu voltar.,[sound:1375_until.mp3]
procedure,Follow the procedure to wash your hands.,procedimento,Siga o procedimento para lavar as mãos.,[sound:1376_procedure.mp3]
regular,She has a regular bedtime every night.,regular,Ela tem um horário regular de dormir.,[sound:1377_regular.mp3]
to spread,He likes to spread butter on bread.,espalhar,Ele gosta de espalhar manteiga no pão.,[sound:1378_to_spread.mp3]
chairman,The chairman opened the school meeting.,presidente,O presidente abriu a reunião da escola.,[sound:1379_chairman.mp3]
baseball,We played baseball in the park today.,beisebol,Nós jogamos beisebol no parque hoje.,[sound:1380_baseball.mp3]
soft,The pillow is very soft and cozy.,macio,O travesseiro é muito macio e aconchegante.,[sound:1381_soft.mp3]
to ignore,Please do not ignore your classmates.,ignorar,Por favor não ignore seus colegas de classe.,[sound:1382_to_ignore.mp3]
egg,She cracked an egg into the bowl.,ovo,Ela quebrou um ovo na tigela.,[sound:1383_egg.mp3]
to measure,We need to measure the table carefully.,medir,Nós precisamos medir a mesa com cuidado.,[sound:1384_to_measure.mp3]
belief,He has a strong belief in kindness.,crença,Ele tem uma forte crença na bondade.,[sound:1385_belief.mp3]
to demonstrate,She will demonstrate how to make bread.,demonstrar,Ela vai demonstrar como fazer pão.,[sound:1386_to_demonstrate.mp3]
anybody,Does anybody want more juice?,alguém,Alguém quer mais suco?,[sound:1387_anybody.mp3]
murder,The detective solved the mystery of the murder.,assassinato,O detetive resolveu o mistério do assassinato.,[sound:1388_murder.mp3]
gift,She gave me a beautiful gift today.,presente,Ela me deu um presente lindo hoje.,[sound:1389_gift.mp3]
religion,People practice religion in different ways.,religião,As pessoas praticam a religião de formas diferentes.,[sound:1390_religion.mp3]
review,He wrote a review of the new book.,análise,Ele escreveu uma análise do novo livro.,[sound:1391_review.mp3]
editor,The editor fixed the mistakes in the text.,editor,O editor corrigiu os erros no texto.,[sound:1392_editor.mp3]
past,In the past; people used horses to travel.,passado,No passado; as pessoas usavam cavalos para viajar.,[sound:1393_past.mp3]
to engage,Try to engage with your classmates more.,engajar,Tente se engajar mais com seus colegas.,[sound:1394_to_engage.mp3]
coffee,My mom drinks coffee every morning.,café,Minha mãe bebe café toda manhã.,[sound:1395_coffee.mp3]
document,Please sign this document carefully.,documento,Por favor assine este documento com cuidado.,[sound:1396_document.mp3]
speed,The car moved at high speed.,velocidade,O carro se moveu em alta velocidade.,[sound:1397_speed.mp3]
to cross,Look both ways before you cross the street.,atravessar,Olhe dos dois lados antes de atravessar a rua.,[sound:1398_to_cross.mp3]
influence,Good friends have a positive influence on us.,influência,Bons amigos têm uma influência positiva em nós.,[sound:1399_influence.mp3]
anyway,I was tired; but I went anyway.,de qualquer forma,Eu estava cansado; mas fui de qualquer forma.,[sound:1400_anyway.mp3]
to threaten,It is wrong to threaten other people.,ameaçar,É errado ameaçar outras pessoas.,[sound:1401_to_threaten.mp3]
to commit,She will commit to the project.,comprometer-se,Ela vai se comprometer com o projeto.,[sound:1402_to_commit.mp3]
female,The female bird is smaller.,fêmea,O pássaro fêmea é menor.,[sound:1403_female.mp3]
youth,Youth is a time to learn.,juventude,A juventude é um tempo para aprender.,[sound:1404_youth.mp3]
wave,She made a wave in the water.,onda,Ela fez uma onda na água.,[sound:1405_wave.mp3]
move,Please move your chair here.,mover,Por favor mova sua cadeira para cá.,[sound:1406_move.mp3]
afraid,The boy is afraid of spiders.,com medo,O menino está com medo de aranhas.,[sound:1407_afraid.mp3]
quarter,I ate a quarter of the cake.,quarto,Eu comi um quarto do bolo.,[sound:1408_quarter.mp3]
background,The sky is in the background.,fundo,O céu está no fundo.,[sound:1409_background.mp3]
native,She is a native speaker of English.,nativo,Ela é uma falante nativa de inglês.,[sound:1410_native.mp3]
broad,The river is very broad here.,largo,O rio é muito largo aqui.,[sound:1411_broad.mp3]
wonderful,We had a wonderful day today.,maravilhoso,Nós tivemos um dia maravilhoso hoje.,[sound:1412_wonderful.mp3]
to deny,He will deny the mistake.,negar,Ele vai negar o erro.,[sound:1413_to_deny.mp3]
apparently,Apparently she already left school.,aparentemente,Aparentemente ela já saiu da escola.,[sound:1414_apparently.mp3]
slightly,The soup is slightly too hot.,levemente,A sopa está levemente quente demais.,[sound:1415_slightly.mp3]
reaction,His reaction was very funny.,reação,A reação dele foi muito engraçada.,[sound:1416_reaction.mp3]
twice,I brushed my teeth twice today.,duas vezes,Eu escovei meus dentes duas vezes hoje.,[sound:1417_twice.mp3]
suit,He wore a blue suit to the party.,terno,Ele usou um terno azul na festa.,[sound:1418_suit.mp3]
perspective,Try to see it from my perspective.,perspectiva,Tente ver isso da minha perspectiva.,[sound:1419_perspective.mp3]
growing,The plant is growing very fast.,crescendo,A planta está crescendo muito rápido.,[sound:1420_growing.mp3]
