"south"|"They drove south toward the coast."|"A car driving down a road with a signpost pointing south toward a sunny coastline ahead, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"southeast"|"The storm is moving toward the southeast."|"A weather map showing dark storm clouds with an arrow moving toward the southeast corner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"southern"|"She grew up in a small southern town."|"A young girl playing outside a small charming town with warm sunny southern landscape around her, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"southwest"|"Phoenix is located in the southwest of the country."|"A map of the country with a bright star marking a city in the dry sunny southwest region, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sovereignty"|"The treaty respected the country's sovereignty."|"Two leaders shaking hands over a document beside two different national flags standing proudly tall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"Soviet"|"She studied Soviet history in college."|"A college student reading a thick history book with a hammer and sickle symbol on the cover, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"space"|"There's no space left in the closet."|"A person trying to close an overstuffed closet bursting with clothes shoes and boxes falling out, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"Spanish"|"She ordered Spanish wine for the whole table."|"A woman at a restaurant table holding up a bottle of Spanish wine while friends raise their glasses, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"speaker"|"The speaker at the conference was really engaging."|"An enthusiastic person standing at a podium giving a lively talk to a captivated conference audience, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"special"|"Today is a very special occasion."|"A family gathered around a decorated table with balloons and a cake celebrating a very special day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"specialist"|"She was referred to a heart specialist."|"A doctor in a white coat holding a stethoscope to a patient's chest in a medical office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"specialty"|"The chef's specialty is handmade pasta."|"A proud chef presenting a beautiful plate of freshly handmade pasta in a restaurant kitchen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"species"|"Several species of birds nest here in the spring."|"Several different colorful birds building nests in tree branches on a bright spring day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"specific"|"Do you have a specific time in mind for the meeting?"|"A person pointing at a clock on the wall while holding a calendar open during a meeting discussion, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"specifically"|"I specifically asked for no onions."|"A person pointing firmly at a burger while talking to a cook, onions crossed out, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"spectacular"|"The view from the top was spectacular."|"A person standing on a mountain peak gazing at a breathtaking colorful landscape below, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"spectrum"|"The disorder affects people across a wide spectrum."|"A wide horizontal rainbow spectrum bar with diverse small figures standing along it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"speculation"|"There's a lot of speculation about who will get the job."|"A group of people huddled together whispering and pointing at a help wanted sign on a wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"speech"|"She gave a moving speech at the wedding."|"A woman standing at a microphone giving a speech at a wedding with guests wiping tears, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
