"to dry"|"Dry your hands before touching the equipment."|"A person rubbing their wet hands on a towel next to a piece of equipment, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to dump"|"He dumped all his old clothes in the trash."|"A man tossing a big pile of old clothes into a large trash bin, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to earn"|"She earns more than her husband."|"A smiling woman receiving a large paycheck at a desk while her husband looks on, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to ease"|"A hot bath can ease muscle pain."|"A person relaxing in a steaming bathtub with a look of relief on their face, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to eat"|"We eat dinner together as a family every Sunday."|"A happy family sitting around a dinner table sharing a meal on a Sunday evening, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to echo"|"Her words echoed in my head all day."|"A person holding their head with speech bubbles repeating the same words swirling around, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to edit"|"Can you edit this paragraph for me?"|"A person at a computer screen highlighting and correcting text in a document, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to educate"|"We need to educate kids about healthy eating."|"A teacher showing children a colorful food pyramid chart in a bright classroom, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to elect"|"They elected a new president last month."|"A crowd of people placing ballots into a voting box with a winner podium nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to eliminate"|"We need to eliminate all errors before the deadline."|"A person at a desk crossing out red error marks on a document with a pen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to embrace"|"She embraced her daughter at the airport."|"A mother hugging her daughter tightly at a busy airport arrivals area, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to emerge"|"A solution finally emerged after hours of discussion."|"A group of tired people at a meeting table as a glowing lightbulb appears above them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to emphasize"|"The doctor emphasized the importance of sleep."|"A doctor pointing firmly at a poster of a sleeping person in a medical office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to employ"|"The company employs over two hundred people."|"A large office building filled with many workers at desks seen through big windows, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to enable"|"This app enables you to track your spending."|"A hand holding a smartphone displaying a colorful spending tracker app with charts, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to enact"|"The government enacted a new law last week."|"A official figure signing a large document at a podium in front of a government building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to encounter"|"I encountered a lot of problems at work today."|"A frustrated worker at a desk surrounded by stacks of problem files and warning signs, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
