"to discourage"|"Don't let one failure discourage you."|"desanimar(verbo)"|"Não deixe um fracasso te desanimar."
"to discover"|"Scientists discovered a new species in the Amazon."|"descobrir(verbo)"|"Cientistas descobriram uma nova espécie na Amazônia."
"to discuss"|"Let's discuss this after the meeting."|"discutir(verbo)"|"Vamos discutir isso depois da reunião."
"to dismiss"|"The judge dismissed the case due to lack of evidence."|"dispensar(verbo)"|"O juiz dispensou o caso por falta de provas."
"to display"|"The museum displays ancient artifacts from Egypt."|"exibir(verbo)"|"O museu exibe artefatos antigos do Egito."
"to dissolve"|"Dissolve the sugar in warm water."|"dissolver(verbo)"|"Dissolva o açúcar em água morna."
"to distinguish"|"Can you distinguish between the two flavors?"|"distinguir(verbo)"|"Você consegue distinguir os dois sabores?"
"to distract"|"Loud music distracts me when I'm working."|"distrair(verbo)"|"Música alta me distrai quando estou trabalhando."
"to distribute"|"The volunteers distributed food to the families."|"distribuir(verbo)"|"Os voluntários distribuíram comida para as famílias."
"to disturb"|"Please don't disturb me while I'm on the call."|"perturbar(verbo)"|"Por favor, não me perturbe enquanto estou na ligação."
"to divide"|"Divide the pizza into eight equal slices."|"dividir(verbo)"|"Divida a pizza em oito fatias iguais."
"to divorce"|"They divorced after fifteen years of marriage."|"se divorciar(verbo)"|"Eles se divorciaram depois de quinze anos de casamento."
"to do"|"I do the dishes every night after dinner."|"fazer(verbo)"|"Eu lavo a louça toda noite depois do jantar."
"to document"|"Make sure you document every step of the process."|"documentar(verbo)"|"Certifique-se de documentar cada etapa do processo."
"to dominate"|"That team dominated the entire championship."|"dominar(verbo)"|"Aquele time dominou todo o campeonato."
"to donate"|"She donates a portion of her salary to charity every month."|"doar(verbo)"|"Ela doa uma parte do salário para uma instituição de caridade todo mês."
"to double"|"They doubled their revenue in just one year."|"dobrar(verbo)"|"Eles dobraram a receita em apenas um ano."
"to doubt"|"I doubt he'll show up on time."|"duvidar(verbo)"|"Eu duvido que ele apareça na hora."
"to draft"|"She spent the afternoon drafting her resignation letter."|"redigir(verbo)"|"Ela passou a tarde redigindo sua carta de demissão."
"to drag"|"He dragged the heavy box across the floor."|"arrastar(verbo)"|"Ele arrastou a caixa pesada pelo chão."
"to drain"|"Drain the pasta before adding the sauce."|"escorrer(verbo)"|"Escorra o macarrão antes de adicionar o molho."
"to draw"|"My daughter loves to draw animals."|"desenhar(verbo)"|"Minha filha adora desenhar animais."
"to dream"|"I dreamed about my old neighborhood last night."|"sonhar(verbo)"|"Eu sonhei com meu antigo bairro ontem à noite."
"to dress"|"He dressed quickly and ran out the door."|"se vestir(verbo)"|"Ele se vestiu rapidamente e saiu correndo pela porta."
"to drift"|"The boat drifted slowly down the river."|"derivar(verbo)"|"O barco foi derivando lentamente rio abaixo."
"to drill"|"The dentist had to drill two of my teeth."|"furar(verbo)"|"O dentista teve que furar dois dos meus dentes."
"to drink"|"He drinks a glass of water every morning."|"beber(verbo)"|"Ele bebe um copo de água toda manhã."
"to drive"|"She drives her kids to school every day."|"dirigir(verbo)"|"Ela leva seus filhos para a escola de carro todo dia."
"to drop"|"I dropped my phone on the sidewalk."|"deixar cair(verbo)"|"Deixei meu celular cair na calçada."
"to drown"|"He almost drowned when he was a child."|"se afogar(verbo)"|"Ele quase se afogou quando era criança."
"to dry"|"Dry your hands before touching the equipment."|"secar(verbo)"|"Seque as mãos antes de tocar no equipamento."
"to dump"|"He dumped all his old clothes in the trash."|"jogar fora(verbo)"|"Ele jogou fora todas as roupas velhas no lixo."
"to earn"|"She earns more than her husband."|"ganhar(verbo)"|"Ela ganha mais do que o marido."
"to ease"|"A hot bath can ease muscle pain."|"aliviar(verbo)"|"Um banho quente pode aliviar a dor muscular."
"to eat"|"We eat dinner together as a family every Sunday."|"comer(verbo)"|"Nós jantamos juntos em família todo domingo."
"to echo"|"Her words echoed in my head all day."|"ecoar(verbo)"|"As palavras dela ficaram ecoando na minha cabeça o dia todo."
"to edit"|"Can you edit this paragraph for me?"|"editar(verbo)"|"Você pode editar esse parágrafo pra mim?"
"to educate"|"We need to educate kids about healthy eating."|"educar(verbo)"|"A gente precisa educar as crianças sobre alimentação saudável."
"to elect"|"They elected a new president last month."|"eleger(verbo)"|"Eles elegeram um novo presidente mês passado."
"to eliminate"|"We need to eliminate all errors before the deadline."|"eliminar(verbo)"|"A gente precisa eliminar todos os erros antes do prazo."
"to embrace"|"She embraced her daughter at the airport."|"abraçar(verbo)"|"Ela abraçou a filha no aeroporto."
"to emerge"|"A solution finally emerged after hours of discussion."|"surgir(verbo)"|"Uma solução finalmente surgiu depois de horas de discussão."
"to emphasize"|"The doctor emphasized the importance of sleep."|"enfatizar(verbo)"|"O médico enfatizou a importância do sono."
"to employ"|"The company employs over two hundred people."|"empregar(verbo)"|"A empresa emprega mais de duzentas pessoas."
"to enable"|"This app enables you to track your spending."|"permitir(verbo)"|"Esse aplicativo permite que você acompanhe seus gastos."
"to enact"|"The government enacted a new law last week."|"promulgar(verbo)"|"O governo promulgou uma nova lei semana passada."
"to encounter"|"I encountered a lot of problems at work today."|"encontrar(verbo)"|"Eu encontrei muitos problemas no trabalho hoje."
"to encourage"|"My teacher always encouraged me to keep trying."|"encorajar(verbo)"|"Minha professora sempre me encorajou a continuar tentando."
"to end"|"The movie ends with a surprise twist."|"terminar(verbo)"|"O filme termina com uma reviravolta surpresa."
"to endorse"|"Several celebrities endorsed the product."|"endossar(verbo)"|"Vários famosos endossaram o produto."
"to endure"|"She endured years of hardship before things got better."|"suportar(verbo)"|"Ela suportou anos de dificuldade antes de as coisas melhorarem."
"to enforce"|"The police enforce traffic laws every day."|"fazer cumprir(verbo)"|"A polícia faz cumprir as leis de trânsito todos os dias."
"to engage"|"It's hard to engage students when they're tired."|"engajar(verbo)"|"É difícil engajar os alunos quando eles estão cansados."
"to enhance"|"Good lighting can enhance any photo."|"melhorar(verbo)"|"Uma boa iluminação pode melhorar qualquer foto."
"to enjoy"|"I really enjoy cooking on weekends."|"curtir(verbo)"|"Eu curto muito cozinhar nos fins de semana."
"to enroll"|"She enrolled in an online Spanish course."|"matricular-se(verbo)"|"Ela se matriculou em um curso de espanhol online."
"to ensure"|"Please ensure all doors are locked before you leave."|"garantir(verbo)"|"Por favor, garanta que todas as portas estejam trancadas antes de sair."
"to enter"|"He entered the room without knocking."|"entrar(verbo)"|"Ele entrou no quarto sem bater."
"to entitle"|"This pass entitles you to free parking."|"dar direito a(verbo)"|"Esse passe te dá direito a estacionamento gratuito."
"to envision"|"I can't envision living without my phone."|"imaginar(verbo)"|"Eu não consigo imaginar viver sem o meu celular."
"to equip"|"The school equipped every classroom with new computers."|"equipar(verbo)"|"A escola equipou todas as salas com computadores novos."
"to escape"|"We barely escaped the rain before the storm hit."|"escapar(verbo)"|"A gente mal escapou da chuva antes da tempestade chegar."
"to establish"|"They established the company in 2005."|"estabelecer(verbo)"|"Eles estabeleceram a empresa em 2005."
"to estimate"|"Can you estimate how long the repair will take?"|"estimar(verbo)"|"Você consegue estimar quanto tempo o reparo vai levar?"
"to evaluate"|"The manager evaluated each employee's performance."|"avaliar(verbo)"|"O gerente avaliou o desempenho de cada funcionário."
"to evolve"|"Our plans evolved as we learned more."|"evoluir(verbo)"|"Nossos planos foram evoluindo conforme aprendemos mais."
"to examine"|"The doctor examined the patient carefully."|"examinar(verbo)"|"O médico examinou o paciente com cuidado."
"to exceed"|"The project costs exceeded our budget."|"exceder(verbo)"|"Os custos do projeto excederam nosso orçamento."
"to exchange"|"We exchanged phone numbers after the meeting."|"trocar(verbo)"|"A gente trocou números de telefone depois da reunião."
"to exclude"|"The price excludes taxes and shipping."|"excluir(verbo)"|"O preço exclui impostos e frete."
"to excuse"|"Please excuse me, I need to take this call."|"dar licença(verbo)"|"Com licença, preciso atender essa ligação."
"to execute"|"The team executed the plan perfectly."|"executar(verbo)"|"A equipe executou o plano perfeitamente."
"to exercise"|"She exercises for thirty minutes every morning."|"se exercitar(verbo)"|"Ela se exercita por trinta minutos toda manhã."
"to exhaust"|"The long hike exhausted everyone."|"esgotar(verbo)"|"A longa caminhada esgotou todo mundo."
"to exhibit"|"The museum is exhibiting local artists this month."|"exibir(verbo)"|"O museu está exibindo artistas locais este mês."
"to exist"|"I didn't know this restaurant existed until yesterday."|"existir(verbo)"|"Eu não sabia que esse restaurante existia até ontem."
"to expand"|"The company plans to expand to three new cities."|"expandir(verbo)"|"A empresa planeja expandir para três cidades novas."
"to expect"|"I didn't expect so many people to show up."|"esperar(verbo)"|"Eu não esperava que tanta gente aparecesse."
"to experience"|"Have you ever experienced a power outage lasting days?"|"vivenciar(verbo)"|"Você já vivenciou uma falta de luz que durou dias?"
"to explain"|"Can you explain how this works?"|"explicar(verbo)"|"Você pode me explicar como isso funciona?"
"to explode"|"The tire exploded while he was driving."|"explodir(verbo)"|"O pneu explodiu enquanto ele estava dirigindo."
"to exploit"|"Big companies sometimes exploit cheap labor."|"explorar(verbo)"|"Grandes empresas às vezes exploram mão de obra barata."
"to explore"|"We spent the afternoon exploring the old town."|"explorar(verbo)"|"A gente passou a tarde explorando o centro histórico."
"to expose"|"The documentary exposed widespread corruption."|"expor(verbo)"|"O documentário expôs uma corrupção generalizada."
"to express"|"It's important to express how you feel."|"expressar(verbo)"|"É importante expressar como você se sente."
"to extend"|"Can you extend the deadline by one week?"|"estender(verbo)"|"Você pode estender o prazo por uma semana?"
"to face"|"She had to face her fears alone."|"enfrentar(verbo)"|"Ela teve que enfrentar seus medos sozinha."
"to facilitate"|"The teacher used games to facilitate learning."|"facilitar(verbo)"|"A professora usou jogos para facilitar o aprendizado."
"to fade"|"The colors on the shirt faded after washing."|"desbotar(verbo)"|"As cores da camisa desbotaram depois de lavar."
"to fail"|"He failed the math test twice."|"reprovar(verbo)"|"Ele reprovou no teste de matemática duas vezes."
"to fall"|"She slipped and fell on the wet floor."|"cair(verbo)"|"Ela escorregou e caiu no chão molhado."
"to favor"|"The coach tends to favor the older players."|"favorecer(verbo)"|"O treinador tende a favorecer os jogadores mais velhos."
"to fear"|"He fears losing his job."|"temer(verbo)"|"Ele teme perder o emprego."
"to feature"|"The new phone features a better camera."|"ter como destaque(verbo)"|"O novo celular tem uma câmera melhor como destaque."
"to feed"|"She feeds her cat twice a day."|"alimentar(verbo)"|"Ela alimenta o gato dela duas vezes por dia."
"to feel"|"I feel tired after work."|"sentir(verbo)"|"Eu me sinto cansado depois do trabalho."
"to fight"|"The brothers fight over the remote control."|"brigar(verbo)"|"Os irmãos brigam pelo controle remoto."
"to figure"|"I can't figure out how this app works."|"descobrir(verbo)"|"Eu não consigo descobrir como esse aplicativo funciona."
"to file"|"She filed her taxes online this year."|"declarar/arquivar(verbo)"|"Ela declarou o imposto de renda online esse ano."
"to fill"|"Fill the glass with water, please."|"encher(verbo)"|"Encha o copo com água, por favor."
"to finance"|"They financed the house over 30 years."|"financiar(verbo)"|"Eles financiaram a casa em 30 anos."
"to find"|"I can't find my keys anywhere."|"encontrar(verbo)"|"Eu não consigo encontrar minhas chaves em lugar nenhum."
"to finish"|"Did you finish your homework?"|"terminar(verbo)"|"Você terminou a sua lição de casa?"
"to fire"|"The company fired ten employees last month."|"demitir(verbo)"|"A empresa demitiu dez funcionários no mês passado."
"to fish"|"My dad loves to fish on weekends."|"pescar(verbo)"|"Meu pai adora pescar nos fins de semana."
"to fit"|"These jeans don't fit me anymore."|"servir/caber(verbo)"|"Essa calça jeans não me serve mais."
"to fix"|"Can you fix the leak under the sink?"|"consertar(verbo)"|"Você consegue consertar o vazamento embaixo da pia?"
"to flash"|"A light flashed in the dark hallway."|"piscar/brilhar(verbo)"|"Uma luz piscou no corredor escuro."
